Provincias;Ramas de actividad;periodo;Total
45 Toledo;O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios;2019;3.095.945
45 Toledo;Valor añadido bruto total;2019;11.947.738
45 Toledo;Impuestos netos sobre los productos;2019;1.225.786
45 Toledo;PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO;2019;13.173.524
46 Valencia/València;PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO;2019;62.157.518
46 Valencia/València;A. Agricultura, ganadería, silvicultura y pesca;2019;1.164.377
46 Valencia/València;B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;2019;11.315.325
46 Valencia/València;C. - De las cuales: Industria manufacturera;2019;8.396.005
46 Valencia/València;F. Construcción;2019;3.561.297
46 Valencia/València;G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones;2019;14.663.218
46 Valencia/València;K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares;2019;13.130.021
46 Valencia/València;O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios;2019;12.539.573
46 Valencia/València;Valor añadido bruto total;2019;56.373.811
46 Valencia/València;Impuestos netos sobre los productos;2019;5.783.707
46 Valencia/València;PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO;2019;62.157.518
47 Valladolid;PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO;2019;14.635.137
47 Valladolid;A. Agricultura, ganadería, silvicultura y pesca;2019;435.167
47 Valladolid;B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;2019;3.208.945
47 Valladolid;C. - De las cuales: Industria manufacturera;2019;2.778.463
47 Valladolid;F. Construcción;2019;721.013
47 Valladolid;G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones;2019;2.675.110
47 Valladolid;K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares;2019;2.748.889
47 Valladolid;O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios;2019;3.484.225
47 Valladolid;Valor añadido bruto total;2019;13.273.349
47 Valladolid;Impuestos netos sobre los productos;2019;1.361.788
47 Valladolid;PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO;2019;14.635.137
49 Zamora;PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO;2019;3.514.472
49 Zamora;A. Agricultura, ganadería, silvicultura y pesca;2019;259.587
49 Zamora;B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;2019;251.556
49 Zamora;C. - De las cuales: Industria manufacturera;2019;154.996
49 Zamora;F. Construcción;2019;310.611
49 Zamora;G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones;2019;723.264
49 Zamora;K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares;2019;693.019
49 Zamora;O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios;2019;949.416
49 Zamora;Valor añadido bruto total;2019;3.187.453
49 Zamora;Impuestos netos sobre los productos;2019;327.019
49 Zamora;PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO;2019;3.514.472
50 Zaragoza;PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO;2019;28.155.594
50 Zaragoza;A. Agricultura, ganadería, silvicultura y pesca;2019;1.082.392
50 Zaragoza;B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;2019;6.006.300
50 Zaragoza;C. - De las cuales: Industria manufacturera;2019;5.020.174
50 Zaragoza;F. Construcción;2019;1.535.687
50 Zaragoza;G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones;2019;5.695.817
50 Zaragoza;K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares;2019;5.444.309
50 Zaragoza;O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios;2019;5.771.233
50 Zaragoza;Valor añadido bruto total;2019;25.535.738
50 Zaragoza;Impuestos netos sobre los productos;2019;2.619.856
50 Zaragoza;PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO;2019;28.155.594
51 Ceuta;PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO;2019;1.774.927
51 Ceuta;A. Agricultura, ganadería, silvicultura y pesca;2019;1.517
51 Ceuta;B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;2019;86.879
51 Ceuta;C. - De las cuales: Industria manufacturera;2019;22.250
51 Ceuta;F. Construcción;2019;81.969
51 Ceuta;G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones;2019;340.351
51 Ceuta;K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares;2019;264.026
51 Ceuta;O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios;2019;835.029
51 Ceuta;Valor añadido bruto total;2019;1.609.771
51 Ceuta;Impuestos netos sobre los productos;2019;165.156
51 Ceuta;PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO;2019;1.774.927
52 Melilla;PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO;2019;1.625.086
52 Melilla;A. Agricultura, ganadería, silvicultura y pesca;2019;768
52 Melilla;B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación;2019;64.244
52 Melilla;C. - De las cuales: Industria manufacturera;2019;14.042
52 Melilla;F. Construcción;2019;84.635
52 Melilla;G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones;2019;295.106
52 Melilla;K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares;2019;258.800
52 Melilla;O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios;2019;770.320
52 Melilla;Valor añadido bruto total;2019;1.473.873
52 Melilla;Impuestos netos sobre los productos;2019;151.213
52 Melilla;PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO;2019;1.625.086
