categories,year,total,provincia_id,region_id
"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2020,891562.0,22,5
C. - De las cuales: Industria manufacturera,2020,746279.0,22,5
F. Construcción,2020,430346.0,22,5
"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2020,1113337.0,22,5
"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2020,1010901.0,22,5
"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2020,1246288.0,22,5
Valor añadido bruto total,2020,5727797.0,22,5
Impuestos netos sobre los productos,2020,549306.0,22,5
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2020,6277103.0,22,5
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2020,10675734.0,23,4
"A. Agricultura, ganadería, silvicultura y pesca",2020,1250522.0,23,4
"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2020,1222063.0,23,4
C. - De las cuales: Industria manufacturera,2020,1078634.0,23,4
F. Construcción,2020,545873.0,23,4
"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2020,1636284.0,23,4
"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2020,2073365.0,23,4
"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2020,3013399.0,23,4
Valor añadido bruto total,2020,9741506.0,23,4
Impuestos netos sobre los productos,2020,934228.0,23,4
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2020,10675734.0,23,4
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2020,9304383.0,24,8
"A. Agricultura, ganadería, silvicultura y pesca",2020,398244.0,24,8
"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2020,1276866.0,24,8
C. - De las cuales: Industria manufacturera,2020,905858.0,24,8
F. Construcción,2020,502355.0,24,8
"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2020,1950487.0,24,8
"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2020,2047975.0,24,8
"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2020,2314234.0,24,8
Valor añadido bruto total,2020,8490161.0,24,8
Impuestos netos sobre los productos,2020,814222.0,24,8
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2020,9304383.0,24,8
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2020,11521909.0,25,9
"A. Agricultura, ganadería, silvicultura y pesca",2020,768325.0,25,9
"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2020,1208932.0,25,9
C. - De las cuales: Industria manufacturera,2020,910459.0,25,9
F. Construcción,2020,629368.0,25,9
"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2020,2958971.0,25,9
"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2020,2268866.0,25,9
"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2020,2679171.0,25,9
Valor añadido bruto total,2020,10513633.0,25,9
Impuestos netos sobre los productos,2020,1008276.0,25,9
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2020,11521909.0,25,9
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2020,6891215.0,27,17
"A. Agricultura, ganadería, silvicultura y pesca",2020,653364.0,27,17
"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2020,774232.0,27,17
C. - De las cuales: Industria manufacturera,2020,441422.0,27,17
F. Construcción,2020,391320.0,27,17
"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2020,1572441.0,27,17
"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2020,1245507.0,27,17
"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2020,1651304.0,27,17
Valor añadido bruto total,2020,6288168.0,27,17
Impuestos netos sobre los productos,2020,603047.0,27,17
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2020,6891215.0,27,17
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2020,219030504.0,28,13
"A. Agricultura, ganadería, silvicultura y pesca",2020,162448.0,28,13
"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2020,21389543.0,28,13
C. - De las cuales: Industria manufacturera,2020,12425602.0,28,13
F. Construcción,2020,9543051.0,28,13
"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2020,59733235.0,28,13
"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2020,65309206.0,28,13
"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2020,43725772.0,28,13
Valor añadido bruto total,2020,199863255.0,28,13
Impuestos netos sobre los productos,2020,19167249.0,28,13
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2020,219030504.0,28,13
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2020,28160097.0,29,4
"A. Agricultura, ganadería, silvicultura y pesca",2020,694679.0,29,4
"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2020,1232461.0,29,4
C. - De las cuales: Industria manufacturera,2020,679044.0,29,4
F. Construcción,2020,2482994.0,29,4
"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2020,6696639.0,29,4
"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2020,8044382.0,29,4
"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2020,6544666.0,29,4
Valor añadido bruto total,2020,25695821.0,29,4
Impuestos netos sobre los productos,2020,2464276.0,29,4
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2020,28160097.0,29,4
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2020,29775480.0,30,21
"A. Agricultura, ganadería, silvicultura y pesca",2020,1519277.0,30,21
"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2020,4816771.0,30,21
C. - De las cuales: Industria manufacturera,2020,3660672.0,30,21
F. Construcción,2020,1632555.0,30,21
"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2020,6590539.0,30,21
"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2020,5887143.0,30,21
"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2020,6723558.0,30,21
Valor añadido bruto total,2020,27169843.0,30,21
Impuestos netos sobre los productos,2020,2605637.0,30,21
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2020,29775480.0,30,21
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2020,18937439.0,31,14
"A. Agricultura, ganadería, silvicultura y pesca",2020,693269.0,31,14
"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2020,5096618.0,31,14
C. - De las cuales: Industria manufacturera,2020,4436495.0,31,14
F. Construcción,2020,970671.0,31,14
"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2020,3208902.0,31,14
"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2020,3502143.0,31,14
"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2020,3808630.0,31,14
Valor añadido bruto total,2020,17280233.0,31,14
Impuestos netos sobre los productos,2020,1657206.0,31,14
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2020,18937439.0,31,14
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2020,6384529.0,32,17
"A. Agricultura, ganadería, silvicultura y pesca",2020,334061.0,32,17
"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2020,1137917.0,32,17
C. - De las cuales: Industria manufacturera,2020,620754.0,32,17
F. Construcción,2020,430937.0,32,17
"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2020,1258680.0,32,17
"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2020,1155135.0,32,17
"O_U. Administración pública y defensa, seguridad social obligatoria, educación, actividades sanitarias y de servicios sociales, actividades artísticas, recreativas y de entretenimiento, reparación de artículos de uso doméstico y otros servicios",2020,1509092.0,32,17
Valor añadido bruto total,2020,5825822.0,32,17
Impuestos netos sobre los productos,2020,558707.0,32,17
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2020,6384529.0,32,17
PRODUCTO INTERIOR BRUTO A PRECIOS DE MERCADO,2020,4029182.0,34,8
"A. Agricultura, ganadería, silvicultura y pesca",2020,278063.0,34,8
"B_E. Industrias extractivas, industria manufacturera, suministro de energía eléctrica, gas, vapor y aire acondicionado, suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",2020,1037431.0,34,8
C. - De las cuales: Industria manufacturera,2020,952127.0,34,8
F. Construcción,2020,197343.0,34,8
"G_J. Comercio al por mayor y al por menor, reparación de vehículos de motor y motocicletas, transporte y almacenamiento, hostelería, información y comunicaciones",2020,542423.0,34,8
"K_N. Actividades financieras y de seguros, actividades inmobiliarias, actividades profesionales, científicas y técnicas, actividades administrativas y servicios auxiliares",2020,704338.0,34,8
