value,percentage,category,region_id,year,month
11719.245,0.03294279032154701,Eólica,16,2020,12
76825.802,0.3428676944839512,Solar fotovoltaica,16,2020,1
123561.479,0.4199205298015047,Solar fotovoltaica,16,2020,2
146070.506,0.4453838938216281,Solar fotovoltaica,16,2020,3
149785.591,0.4596869317396494,Solar fotovoltaica,16,2020,4
238551.294,0.4166262927328087,Solar fotovoltaica,16,2020,5
294616.152,0.3820529755490553,Solar fotovoltaica,16,2020,6
311051.707,0.34393533211779664,Solar fotovoltaica,16,2020,7
320601.082,0.38474320998750067,Solar fotovoltaica,16,2020,8
247783.772,0.437097012012703,Solar fotovoltaica,16,2020,9
229362.496,0.5026007123481172,Solar fotovoltaica,16,2020,10
135168.009,0.35312477458312286,Solar fotovoltaica,16,2020,11
116642.502,0.3278819997334835,Solar fotovoltaica,16,2020,12
29216.231,0.13038981050247345,Solar térmica,16,2020,1
81318.692,0.27635949734306253,Solar térmica,16,2020,2
98693.205,0.3009256635055141,Solar térmica,16,2020,3
78392.442,0.24058376305741203,Solar térmica,16,2020,4
223575.263,0.3904708769697669,Solar térmica,16,2020,5
290880.773,0.3772090026301725,Solar térmica,16,2020,6
333760.534,0.36904488072493735,Solar térmica,16,2020,7
301869.388,0.36226389696364875,Solar térmica,16,2020,8
177447.823,0.31302257042668236,Solar térmica,16,2020,9
116974.163,0.2563248075662935,Solar térmica,16,2020,10
24972.566,0.06524052403192651,Solar térmica,16,2020,11
19370.897,0.05445157927932081,Solar térmica,16,2020,12
18707.784,0.08349141306697652,Otras renovables,16,2020,1
20654.747,0.07019463002021883,Otras renovables,16,2020,2
23492.524,0.07163110542533516,Otras renovables,16,2020,3
22458.668,0.06892489534510332,Otras renovables,16,2020,4
24454.822,0.042709983494370524,Otras renovables,16,2020,5
18095.233,0.023465575678632375,Otras renovables,16,2020,6
24313.115,0.026883438007762432,Otras renovables,16,2020,7
24692.818,0.02963306923885284,Otras renovables,16,2020,8
23989.195,0.042317563295025125,Otras renovables,16,2020,9
23893.608,0.05235792516561501,Otras renovables,16,2020,10
14467.927,0.037797282791670606,Otras renovables,16,2020,11
22120.753,0.06218142276518086,Otras renovables,16,2020,12
224068.36,1.0,Generación renovable,16,2020,1
294249.67399999994,1.0,Generación renovable,16,2020,2
327965.398,1.0,Generación renovable,16,2020,3
325842.61299999995,1.0,Generación renovable,16,2020,4
572578.587,1.0,Generación renovable,16,2020,5
771139.53,1.0,Generación renovable,16,2020,6
904390.093,1.0,Generación renovable,16,2020,7
833285.874,1.0,Generación renovable,16,2020,8
566885.0739999999,1.0,Generación renovable,16,2020,9
456351.315,1.0,Generación renovable,16,2020,10
382776.907,1.0,Generación renovable,16,2020,11
355745.36600000004,1.0,Generación renovable,16,2020,12
68693.358,0.24947451664487125,Hidráulica,14,2020,1
38430.575,0.16849514928225448,Hidráulica,14,2020,2
79387.92,0.2337378297135638,Hidráulica,14,2020,3
60232.48,0.21132457967743792,Hidráulica,14,2020,4
51025.246,0.1649974144924707,Hidráulica,14,2020,5
34631.549,0.13603432468185084,Hidráulica,14,2020,6
24280.712,0.07111456272826358,Hidráulica,14,2020,7
19427.096,0.06467896852327172,Hidráulica,14,2020,8
18279.816,0.06651333200205874,Hidráulica,14,2020,9
45703.971,0.15269559905539415,Hidráulica,14,2020,10
31907.892,0.13168414764373598,Hidráulica,14,2020,11
68218.181,0.19307303571462434,Hidráulica,14,2020,12
172277.467,0.6256622046141311,Eólica,14,2020,1
144298.391,0.63266237709777,Eólica,14,2020,2
210465.835,0.6196638922112208,Eólica,14,2020,3
174898.501,0.6136282651824888,Eólica,14,2020,4
197074.674,0.6372690818961763,Eólica,14,2020,5
162729.101,0.6392074279039525,Eólica,14,2020,6
258527.761,0.7571890262786378,Eólica,14,2020,7
225631.881,0.7512001448412872,Eólica,14,2020,8
206404.315,0.7510271837666481,Eólica,14,2020,9
208930.956,0.6980320700719025,Eólica,14,2020,10
169954.878,0.7014052588408264,Eólica,14,2020,11
246710.193,0.6982462036660119,Eólica,14,2020,12
11659.481,0.04234388114794243,Solar fotovoltaica,14,2020,1
20867.56,0.09149180404811541,Solar fotovoltaica,14,2020,2
21674.25,0.06381439588881042,Solar fotovoltaica,14,2020,3
22353.065,0.0784253290853614,Solar fotovoltaica,14,2020,4
33521.312,0.10839594600671659,Solar fotovoltaica,14,2020,5
30003.434,0.11785487511189531,Solar fotovoltaica,14,2020,6
37163.681,0.10884684615869902,Solar fotovoltaica,14,2020,7
31412.836,0.10458330112080039,Solar fotovoltaica,14,2020,8
27483.123,0.10000068296926057,Solar fotovoltaica,14,2020,9
19866.066,0.06637193185563674,Solar fotovoltaica,14,2020,10
13865.337,0.05722236632360907,Solar fotovoltaica,14,2020,11
10468.352,0.029627827507878863,Solar fotovoltaica,14,2020,12
22721.898,0.08251939759305503,Otras renovables,14,2020,1
24484.669,0.10735066957186015,Otras renovables,14,2020,2
28117.144,0.08278388218640509,Otras renovables,14,2020,3
27539.495,0.09662182605471173,Otras renovables,14,2020,4
27627.529,0.08933755760463663,Otras renovables,14,2020,5
27215.406,0.10690337230230133,Otras renovables,14,2020,6
21458.786,0.0628495648343996,Otras renovables,14,2020,7
23890.058,0.07953758551464078,Otras renovables,14,2020,8
22662.099,0.08245880126203259,Otras renovables,14,2020,9
24813.272,0.08290039901706656,Otras renovables,14,2020,10
26578.143,0.10968822719182852,Otras renovables,14,2020,11
27931.644,0.07905293311148494,Otras renovables,14,2020,12
275352.204,1.0,Generación renovable,14,2020,1
228081.195,1.0,Generación renovable,14,2020,2
339645.149,1.0,Generación renovable,14,2020,3
285023.541,1.0,Generación renovable,14,2020,4
309248.76099999994,1.0,Generación renovable,14,2020,5
254579.49,1.0,Generación renovable,14,2020,6
341430.94,1.0,Generación renovable,14,2020,7
300361.871,1.0,Generación renovable,14,2020,8
274829.353,1.0,Generación renovable,14,2020,9
299314.265,1.0,Generación renovable,14,2020,10
242306.25,1.0,Generación renovable,14,2020,11
353328.37,1.0,Generación renovable,14,2020,12
1150910.25,0.4647767381308631,Hidráulica,8,2020,1
791605.827,0.4172246904364876,Hidráulica,8,2020,2
549093.805,0.2707668302162797,Hidráulica,8,2020,3
722562.473,0.4514352639598731,Hidráulica,8,2020,4
573872.776,0.37414256818003533,Hidráulica,8,2020,5
414579.573,0.32106615537694844,Hidráulica,8,2020,6
401794.023,0.2744095327410564,Hidráulica,8,2020,7
678064.64,0.428118073555623,Hidráulica,8,2020,8
498813.313,0.32830680854599864,Hidráulica,8,2020,9
600696.52,0.28362653477672156,Hidráulica,8,2020,10
860679.118,0.4441913055116135,Hidráulica,8,2020,11
793402.037,0.29422357853117415,Hidráulica,8,2020,12
1264624.624,0.5106984734063228,Eólica,8,2020,1
999361.437,0.5267246045505529,Eólica,8,2020,2
1362043.934,0.6716453823850582,Eólica,8,2020,3
778150.173,0.4861647841883921,Eólica,8,2020,4
799915.256,0.521513409805365,Eólica,8,2020,5
705226.295,0.5461540074633143,Eólica,8,2020,6
862085.46,0.5887705011019008,Eólica,8,2020,7
748195.029,0.47239716623384675,Eólica,8,2020,8
865353.853,0.5695548902509209,Eólica,8,2020,9
1384592.364,0.6537529704344368,Eólica,8,2020,10
1000035.773,0.5161124352585786,Eólica,8,2020,11
1806458.153,0.6699032236571826,Eólica,8,2020,12
38982.897,0.0157426208607938,Solar fotovoltaica,8,2020,1
76383.199,0.0402586179514361,Solar fotovoltaica,8,2020,2
89462.673,0.04411545745063641,Solar fotovoltaica,8,2020,3
84007.859,0.052485579336707125,Solar fotovoltaica,8,2020,4
122611.728,0.07993804327618417,Solar fotovoltaica,8,2020,5
125719.417,0.09736188780439835,Solar fotovoltaica,8,2020,6
149627.031,0.10218938389270553,Solar fotovoltaica,8,2020,7
133562.835,0.08432922209131496,Solar fotovoltaica,8,2020,8
114774.156,0.0755415620992469,Solar fotovoltaica,8,2020,9
86940.005,0.04104983386889081,Solar fotovoltaica,8,2020,10
52719.204,0.0272080634472801,Solar fotovoltaica,8,2020,11
42567.867,0.015785780191006838,Solar fotovoltaica,8,2020,12
21746.972,0.008782167602020413,Otras renovables,8,2020,1
29962.532,0.015792087061523553,Otras renovables,8,2020,2
27320.824,0.013472329948025654,Otras renovables,8,2020,3
15868.839,0.009914372515027815,Otras renovables,8,2020,4
37434.732,0.024405978738415275,Otras renovables,8,2020,5
45733.747,0.03541794935533896,Otras renovables,8,2020,6
50706.551,0.03463058226433733,Otras renovables,8,2020,7
24003.739,0.015155538119215266,Otras renovables,8,2020,8
40409.785,0.02659673910383376,Otras renovables,8,2020,9
45684.798,0.02157066091995089,Otras renovables,8,2020,10
24197.523,0.01248819578252774,Otras renovables,8,2020,11
54167.644,0.020087417620636486,Otras renovables,8,2020,12
2476264.743,1.0,Generación renovable,8,2020,1
1897312.9949999999,1.0,Generación renovable,8,2020,2
2027921.236,1.0,Generación renovable,8,2020,3
1600589.3439999998,1.0,Generación renovable,8,2020,4
1533834.4920000003,1.0,Generación renovable,8,2020,5
1291259.032,1.0,Generación renovable,8,2020,6
1464213.065,1.0,Generación renovable,8,2020,7
1583826.243,1.0,Generación renovable,8,2020,8
1519351.1069999998,1.0,Generación renovable,8,2020,9
2117913.687,1.0,Generación renovable,8,2020,10
1937631.618,1.0,Generación renovable,8,2020,11
2696595.701,1.0,Generación renovable,8,2020,12
17105.815,0.1859709705807724,Hidráulica,20,2020,1
13882.706,0.20466518238636813,Hidráulica,20,2020,2
17098.413,0.1475976804710326,Hidráulica,20,2020,3
17539.641,0.2008863967267079,Hidráulica,20,2020,4
14973.754,0.1632182813756957,Hidráulica,20,2020,5
10002.007,0.150607612903832,Hidráulica,20,2020,6
10431.662,0.1181085578717851,Hidráulica,20,2020,7
10207.538,0.11962197370424071,Hidráulica,20,2020,8
6860.884,0.07715119029341776,Hidráulica,20,2020,9
6778.669,0.06521233148345357,Hidráulica,20,2020,10
5013.458,0.07022521970620636,Hidráulica,20,2020,11
9688.281,0.0796974798393764,Hidráulica,20,2020,12
68197.721,0.7414318678044118,Eólica,20,2020,1
42804.9,0.631049354897399,Eólica,20,2020,2
86194.651,0.7440532964439548,Eólica,20,2020,3
57895.189,0.663089735190232,Eólica,20,2020,4
59201.757,0.6453164004137881,Eólica,20,2020,5
40136.793,0.6043693614036897,Eólica,20,2020,6
58869.573,0.6665285329948168,Eólica,20,2020,7
57839.586,0.6778211783836777,Eólica,20,2020,8
66897.092,0.7522631595240897,Eólica,20,2020,9
85786.61,0.8252866231057678,Eólica,20,2020,10
59266.503,0.830166163632674,Eólica,20,2020,11
107535.594,0.8846064471943336,Eólica,20,2020,12
6043.202,0.06570047328090857,Solar fotovoltaica,20,2020,1
10346.725,0.152536138071828,Solar fotovoltaica,20,2020,2
11976.377,0.10338301371282961,Solar fotovoltaica,20,2020,3
11432.086,0.13093486711671254,Solar fotovoltaica,20,2020,4
17245.595,0.18798201020273814,Solar fotovoltaica,20,2020,5
15606.519,0.2349988929550139,Solar fotovoltaica,20,2020,6
18391.384,0.20822950758050082,Solar fotovoltaica,20,2020,7
16649.497,0.19511518765081595,Solar fotovoltaica,20,2020,8
14600.775,0.16418688473036078,Solar fotovoltaica,20,2020,9
10674.666,0.10269270525927011,Solar fotovoltaica,20,2020,10
6452.337,0.09038008963942343,Solar fotovoltaica,20,2020,11
3536.516,0.02909199398857569,Solar fotovoltaica,20,2020,12
634.365,0.006896688333907019,Otras renovables,20,2020,1
796.972,0.011749324644404958,Otras renovables,20,2020,2
575.286,0.004966009372183164,Otras renovables,20,2020,3
444.327,0.005089000966347484,Otras renovables,20,2020,4
319.561,0.003483308007778055,Otras renovables,20,2020,5
665.713,0.010024132737464463,Otras renovables,20,2020,6
630.041,0.007133401552897071,Otras renovables,20,2020,7
635.009,0.00744166026126537,Otras renovables,20,2020,8
569.028,0.006398765452131667,Otras renovables,20,2020,9
707.711,0.006808340151508564,Otras renovables,20,2020,10
658.835,0.009228527021696098,Otras renovables,20,2020,11
802.813,0.006604078977714342,Otras renovables,20,2020,12
91981.10300000002,1.0,Generación renovable,20,2020,1
67831.303,1.0,Generación renovable,20,2020,2
115844.72699999998,1.0,Generación renovable,20,2020,3
87311.243,1.0,Generación renovable,20,2020,4
91740.667,1.0,Generación renovable,20,2020,5
66411.03199999999,1.0,Generación renovable,20,2020,6
88322.66,1.0,Generación renovable,20,2020,7
85331.63000000002,1.0,Generación renovable,20,2020,8
88927.77900000001,1.0,Generación renovable,20,2020,9
103947.65599999999,1.0,Generación renovable,20,2020,10
71391.133,1.0,Generación renovable,20,2020,11
121563.204,1.0,Generación renovable,20,2020,12
28102.136,0.3254401150353787,Hidráulica,10,2020,1
20626.718,0.26896454133831715,Hidráulica,10,2020,2
43269.083,0.43698234401923236,Hidráulica,10,2020,3
31553.459,0.4558358242885003,Hidráulica,10,2020,4
32859.594,0.48755698689442206,Hidráulica,10,2020,5
19766.564,0.42621080704441716,Hidráulica,10,2020,6
20146.987,0.35460514712510516,Hidráulica,10,2020,7
19579.44,0.23731783804732398,Hidráulica,10,2020,8
18843.992,0.2300294828244356,Hidráulica,10,2020,9
27763.924,0.27978978542985156,Hidráulica,10,2020,10
18616.329,0.20574764045634011,Hidráulica,10,2020,11
70146.415,0.4870015912713746,Hidráulica,10,2020,12
35451.032,0.4105448757419326,Eólica,10,2020,1
29821.636,0.3888627676345915,Eólica,10,2020,2
30042.367,0.3034033319251539,Eólica,10,2020,3
27739.68,0.4007402135626153,Eólica,10,2020,4
21614.26,0.32070339881718046,Eólica,10,2020,5
14659.028,0.31608104242936247,Eólica,10,2020,6
20468.598,0.36026579087158955,Eólica,10,2020,7
20299.905,0.24605042673161553,Eólica,10,2020,8
22061.707,0.2693082788102559,Eólica,10,2020,9
31576.023,0.31820605401088325,Eólica,10,2020,10
34348.888,0.3796238591560718,Eólica,10,2020,11
38869.969,0.2698603593023108,Eólica,10,2020,12
1749.26,0.020257512654083893,Solar fotovoltaica,10,2020,1
3238.95,0.04223467355144635,Solar fotovoltaica,10,2020,2
4201.527,0.042431985834321784,Solar fotovoltaica,10,2020,3
4889.968,0.07064273346463819,Solar fotovoltaica,10,2020,4
8248.578,0.12238896913466485,Solar fotovoltaica,10,2020,5
7529.327,0.16234893111272758,Solar fotovoltaica,10,2020,6
8825.827,0.15534251756035408,Solar fotovoltaica,10,2020,7
7543.771,0.09143629360411225,Solar fotovoltaica,10,2020,8
6519.957,0.07958941697425678,Solar fotovoltaica,10,2020,9
3856.352,0.038862226341708,Solar fotovoltaica,10,2020,10
3180.89,0.03515519155528287,Solar fotovoltaica,10,2020,11
1792.349,0.012443641134242671,Solar fotovoltaica,10,2020,12
5307.337,0.06146224485610353,Otras renovables,10,2020,1
4788.501,0.06244022801703465,Otras renovables,10,2020,2
4551.965,0.04597112297465387,Otras renovables,10,2020,3
5037.997,0.07278122868424637,Otras renovables,10,2020,4
4673.985,0.06935064515373274,Otras renovables,10,2020,5
4422.516,0.09535921941349279,Otras renovables,10,2020,6
4727.145,0.083202016669128,Otras renovables,10,2020,7
4433.635,0.053739058568117754,Otras renovables,10,2020,8
4045.68,0.04938580307575819,Otras renovables,10,2020,9
4538.752,0.0457390838629046,Otras renovables,10,2020,10
4563.516,0.050435972053607094,Otras renovables,10,2020,11
4706.341,0.03267445037733878,Otras renovables,10,2020,12
15741.409,0.18229525171250133,Residuos renovables,10,2020,1
18213.553,0.23749778945861044,Residuos renovables,10,2020,2
16952.9785,0.17121121524663813,Residuos renovables,10,2020,3
2646.7125,0.0465845277738232,Residuos renovables,10,2020,7
30646.276,0.37145638304883044,Residuos renovables,10,2020,8
30448.563,0.3716870183152936,Residuos renovables,10,2020,9
31496.32,0.31740285035465243,Residuos renovables,10,2020,10
29771.75,0.32903733677869806,Residuos renovables,10,2020,11
28522.2685,0.19801995791473312,Residuos renovables,10,2020,12
86351.174,1.0,Generación renovable,10,2020,1
76689.358,1.0,Generación renovable,10,2020,2
99017.9205,1.0,Generación renovable,10,2020,3
69221.10399999999,1.0,Generación renovable,10,2020,4
67396.41699999999,1.0,Generación renovable,10,2020,5
46377.435,1.0,Generación renovable,10,2020,6
56815.2695,1.0,Generación renovable,10,2020,7
82503.027,1.0,Generación renovable,10,2020,8
81919.89899999999,1.0,Generación renovable,10,2020,9
99231.37100000001,1.0,Generación renovable,10,2020,10
90481.373,1.0,Generación renovable,10,2020,11
144037.3425,1.0,Generación renovable,10,2020,12
434119.206,0.663721458717251,Hidráulica,9,2020,1
406285.139,0.5839595175371912,Hidráulica,9,2020,2
500662.199,0.5985804178848776,Hidráulica,9,2020,3
613669.748,0.7394649438919824,Hidráulica,9,2020,4
685757.911,0.7300615866887863,Hidráulica,9,2020,5
599007.761,0.7126011544605362,Hidráulica,9,2020,6
387663.473,0.6123043502283294,Hidráulica,9,2020,7
258781.222,0.5105267170490645,Hidráulica,9,2020,8
269449.295,0.5270638116799456,Hidráulica,9,2020,9
328697.622,0.4695141241644054,Hidráulica,9,2020,10
328941.025,0.640669029257656,Hidráulica,9,2020,11
322965.905,0.4376575072311753,Hidráulica,9,2020,12
178517.73,0.27293436117289027,Eólica,9,2020,1
235595.27,0.3386244954513197,Eólica,9,2020,2
286130.731,0.3420914398446237,Eólica,9,2020,3
161111.147,0.19413706747807277,Eólica,9,2020,4
186869.432,0.1989422095482793,Eólica,9,2020,5
176770.227,0.21029221328311146,Eólica,9,2020,6
172086.175,0.27180562757496,Eólica,9,2020,7
171917.919,0.3391617448540257,Eólica,9,2020,8
173345.412,0.33907712983977417,Eólica,9,2020,9
310970.245,0.44419220721458574,Eólica,9,2020,10
134851.803,0.26264700099859745,Eólica,9,2020,11
367808.354,0.49842439978437253,Eólica,9,2020,12
16434.865,0.02512713655801972,Solar fotovoltaica,9,2020,1
27740.567,0.03987191892226244,Solar fotovoltaica,9,2020,2
28960.839,0.034624925040359716,Solar fotovoltaica,9,2020,3
33063.956,0.039841684306698086,Solar fotovoltaica,9,2020,4
42802.705,0.045567991598236254,Solar fotovoltaica,9,2020,5
41820.541,0.04975121815953264,Solar fotovoltaica,9,2020,6
46636.543,0.07366120397551755,Solar fotovoltaica,9,2020,7
41982.718,0.08282401260682148,Solar fotovoltaica,9,2020,8
35251.004,0.06895370995045659,Solar fotovoltaica,9,2020,9
30117.976,0.04302074057367103,Solar fotovoltaica,9,2020,10
18316.33,0.03567419223753827,Solar fotovoltaica,9,2020,11
16917.896,0.022925776610866314,Solar fotovoltaica,9,2020,12
31.505,4.8167748092875185e-05,Solar térmica,9,2020,1
1114.092,0.0016013005752889338,Solar térmica,9,2020,2
1226.105,0.0014659034469481445,Solar térmica,9,2020,3
1482.45,0.0017863350925238525,Solar térmica,9,2020,4
2686.31,0.002859860177300898,Solar térmica,9,2020,5
6571.4,0.007817573546299956,Solar térmica,9,2020,6
10046.567,0.015868290688713857,Solar térmica,9,2020,7
10316.168,0.020351860698635288,Solar térmica,9,2020,8
9085.433,0.017771814722108533,Solar térmica,9,2020,9
5682.275,0.00811660380641968,Solar térmica,9,2020,10
7080.435,0.013790360804560427,Solar térmica,9,2020,11
4573.995,0.0061983113969502745,Solar térmica,9,2020,12
13158.289,0.020117605138398685,Otras renovables,9,2020,1
13172.481,0.018932997816412424,Otras renovables,9,2020,2
11537.489,0.013793961279194114,Otras renovables,9,2020,3
13844.861,0.01668289726831588,Otras renovables,9,2020,4
14437.161,0.015369879804334425,Otras renovables,9,2020,5
11425.319,0.013591969986979681,Otras renovables,9,2020,6
11850.395,0.018717389993624815,Otras renovables,9,2020,7
12464.771,0.024590650620694515,Otras renovables,9,2020,8
11899.34,0.023276036023310603,Otras renovables,9,2020,9
12274.596,0.017533124077216213,Otras renovables,9,2020,10
12825.618,0.024980089466461408,Otras renovables,9,2020,11
12766.293,0.017299856995625598,Otras renovables,9,2020,12
11806.765,0.01805127066534758,Residuos renovables,9,2020,1
11834.4105,0.017009769697525337,Residuos renovables,9,2020,2
7898.5705,0.009443352503996744,Residuos renovables,9,2020,3
6711.3275,0.008087071962407079,Residuos renovables,9,2020,4
6761.634,0.00719847218306293,Residuos renovables,9,2020,5
4998.059,0.005945870563539949,Residuos renovables,9,2020,6
4839.04,0.007643137538854209,Residuos renovables,9,2020,7
11427.857,0.022545014170758385,Residuos renovables,9,2020,8
12196.599,0.023857497784404352,Residuos renovables,9,2020,9
12337.6565,0.017623200163701773,Residuos renovables,9,2020,10
11418.4185,0.022239327235186488,Residuos renovables,9,2020,11
12909.6685,0.017494147981010025,Residuos renovables,9,2020,12
654068.36,1.0,Generación renovable,9,2020,1
695741.9595,1.0,Generación renovable,9,2020,2
836415.9335,1.0,Generación renovable,9,2020,3
829883.4895,1.0,Generación renovable,9,2020,4
939315.1529999999,1.0,Generación renovable,9,2020,5
840593.3070000001,1.0,Generación renovable,9,2020,6
633122.1930000001,1.0,Generación renovable,9,2020,7
506890.655,1.0,Generación renovable,9,2020,8
511227.08300000004,1.0,Generación renovable,9,2020,9
700080.3705000001,1.0,Generación renovable,9,2020,10
513433.62950000004,1.0,Generación renovable,9,2020,11
737942.1115,1.0,Generación renovable,9,2020,12
190280.637,0.5367360977297368,Hidráulica,11,2020,1
126445.453,0.44038689935845277,Hidráulica,11,2020,2
195848.533,0.6106800321855266,Hidráulica,11,2020,3
147484.777,0.6286872642661637,Hidráulica,11,2020,4
134693.323,0.5910295503140468,Hidráulica,11,2020,5
86707.293,0.5253048251987413,Hidráulica,11,2020,6
39569.243,0.354540734494686,Hidráulica,11,2020,7
34727.331,0.3250382981262877,Hidráulica,11,2020,8
44470.51,0.3492386672586458,Hidráulica,11,2020,9
139330.079,0.4642501327517054,Hidráulica,11,2020,10
79234.341,0.40818744114950417,Hidráulica,11,2020,11
280595.655,0.575439970146877,Hidráulica,11,2020,12
141669.013,0.39961435070686335,Eólica,11,2020,1
138652.84,0.48290304511656623,Eólica,11,2020,2
107862.807,0.336329618820179,Eólica,11,2020,3
63562.957,0.2709514999300423,Eólica,11,2020,4
68870.676,0.3022020970267726,Eólica,11,2020,5
58331.999,0.3533968075579081,Eólica,11,2020,6
48139.368,0.43132912319879313,Eólica,11,2020,7
51110.9,0.47838401262978947,Eólica,11,2020,8
60578.363,0.475737893692482,Eólica,11,2020,9
139866.828,0.46603858931681186,Eólica,11,2020,10
91408.339,0.47090359464384807,Eólica,11,2020,11
182983.836,0.37525959953015314,Eólica,11,2020,12
25.78,7.27192047369098e-05,Solar fotovoltaica,11,2020,1
27.041,9.417896700130389e-05,Solar fotovoltaica,11,2020,2
46.49,0.00014496158976235544,Solar fotovoltaica,11,2020,3
41.164,0.0001754708728091467,Solar fotovoltaica,11,2020,4
68.827,0.00030201044827934715,Solar fotovoltaica,11,2020,5
54.206,0.00032839998078042833,Solar fotovoltaica,11,2020,6
62.05,0.000555968497436134,Solar fotovoltaica,11,2020,7
50.96,0.0004769716299970079,Solar fotovoltaica,11,2020,8
53.227,0.0004180056973076301,Solar fotovoltaica,11,2020,9
33.583,0.00011189911266899175,Solar fotovoltaica,11,2020,10
28.881,0.00014878474836862505,Solar fotovoltaica,11,2020,11
14.675,3.009519716869963e-05,Solar fotovoltaica,11,2020,12
22538.898,0.06357683235866281,Otras renovables,11,2020,1
21998.223,0.07661587655797954,Otras renovables,11,2020,2
16947.814,0.05284538740453224,Otras renovables,11,2020,3
23502.743,0.10018576493098491,Otras renovables,11,2020,4
24263.263,0.1064663422109012,Otras renovables,11,2020,5
19967.413,0.1209699672625701,Otras renovables,11,2020,6
23836.382,0.2135741738090848,Otras renovables,11,2020,7
20951.545,0.1961007176139258,Otras renovables,11,2020,8
22233.485,0.1746054333515647,Otras renovables,11,2020,9
20888.065,0.06959937881881378,Otras renovables,11,2020,10
23441.077,0.12076017945827928,Otras renovables,11,2020,11
24025.168,0.04927033512580123,Otras renovables,11,2020,12
354514.32800000004,1.0,Generación renovable,11,2020,1
287123.55700000003,1.0,Generación renovable,11,2020,2
320705.644,1.0,Generación renovable,11,2020,3
234591.64099999997,1.0,Generación renovable,11,2020,4
227896.089,1.0,Generación renovable,11,2020,5
165060.91100000002,1.0,Generación renovable,11,2020,6
111607.043,1.0,Generación renovable,11,2020,7
106840.736,1.0,Generación renovable,11,2020,8
127335.58499999999,1.0,Generación renovable,11,2020,9
300118.555,1.0,Generación renovable,11,2020,10
194112.63799999998,1.0,Generación renovable,11,2020,11
487619.33400000003,1.0,Generación renovable,11,2020,12
32249.567,0.12581930289794147,Hidráulica,15,2020,1
30693.045,0.11507680918649703,Hidráulica,15,2020,2
28723.772,0.08673530302725732,Hidráulica,15,2020,3
50159.251,0.23379419739399945,Hidráulica,15,2020,4
53933.744,0.20878079261785643,Hidráulica,15,2020,5
34910.409,0.1404123210380264,Hidráulica,15,2020,6
35077.365,0.1696883557285737,Hidráulica,15,2020,7
45058.178,0.18771907250613243,Hidráulica,15,2020,8
43023.312,0.1638481870173249,Hidráulica,15,2020,9
35404.865,0.0990753737647768,Hidráulica,15,2020,10
14245.26,0.08396586710988047,Hidráulica,15,2020,11
29379.811,0.06262422264838893,Hidráulica,15,2020,12
191255.545,0.7461693779412876,Eólica,15,2020,1
186908.104,0.7007707517914219,Eólica,15,2020,2
260829.255,0.787609108956817,Eólica,15,2020,3
114045.472,0.5315703297216268,Eólica,15,2020,4
134346.826,0.5200647078751522,Eólica,15,2020,5
141292.798,0.5682903833391645,Eólica,15,2020,6
97427.705,0.4713109740101213,Eólica,15,2020,7
122532.097,0.5104869442584086,Eólica,15,2020,8
158757.129,0.6046040286885763,Eólica,15,2020,9
264867.847,0.7411942098860346,Eólica,15,2020,10
121275.995,0.714837362026985,Eólica,15,2020,11
404282.483,0.8617440128609238,Eólica,15,2020,12
28692.071,0.11193999509879442,Solar fotovoltaica,15,2020,1
40798.74,0.15296588585555795,Solar fotovoltaica,15,2020,2
34885.5,0.1053414716478527,Solar fotovoltaica,15,2020,3
43056.615,0.20068853792149802,Solar fotovoltaica,15,2020,4
56420.617,0.2184076287611056,Solar fotovoltaica,15,2020,5
56715.134,0.22811258392655,Solar fotovoltaica,15,2020,6
57838.866,0.2797981566957868,Solar fotovoltaica,15,2020,7
56240.074,0.2343045146866847,Solar fotovoltaica,15,2020,8
48248.469,0.18374745700683393,Solar fotovoltaica,15,2020,9
45414.512,0.12708591745074985,Solar fotovoltaica,15,2020,10
28534.459,0.16819072396336274,Solar fotovoltaica,15,2020,11
30502.682,0.06501766634717307,Solar fotovoltaica,15,2020,12
1315.325,0.00513164330498561,Solar térmica,15,2020,1
5645.095,0.021165039837352354,Solar térmica,15,2020,2
3725.853,0.011250715574194634,Solar térmica,15,2020,3
4212.705,0.019635579971732202,Solar térmica,15,2020,4
10581.928,0.04096328479003958,Solar térmica,15,2020,5
12767.689,0.05135261654429996,Solar térmica,15,2020,6
12911.193,0.0624584859970032,Solar térmica,15,2020,7
12674.283,0.052802948433472864,Solar térmica,15,2020,8
9224.035,0.03512843018069716,Solar térmica,15,2020,9
8479.22,0.023727865951014664,Solar térmica,15,2020,10
2856.928,0.01683959694596635,Solar térmica,15,2020,11
2162.347,0.004609127675160193,Solar térmica,15,2020,12
2804.021,0.010939680756990899,Otras renovables,15,2020,1
2672.917,0.010021513329170959,Otras renovables,15,2020,2
3001.489,0.00906340079387831,Otras renovables,15,2020,3
3070.422,0.01431135499114368,Otras renovables,15,2020,4
3044.02,0.011783585955846257,Otras renovables,15,2020,5
2941.788,0.011832095151959222,Otras renovables,15,2020,6
3461.265,0.016744027568514955,Otras renovables,15,2020,7
3525.203,0.0146865201153015,Otras renovables,15,2020,8
3327.391,0.0126718971065678,Otras renovables,15,2020,9
3186.384,0.008916632947424164,Otras renovables,15,2020,10
2742.725,0.016166449953805468,Otras renovables,15,2020,11
2817.199,0.006004970468353885,Otras renovables,15,2020,12
